,model,feat_select,n_feat,test_val,acc,acc_sd,auc,auc_sd,sens,sens_sd,spec,spec_sd,htune_val,htune_trials
43,mlp,pearson,100,10-fold,0.6941176470588235,0.10997539952688881,0.6853373015873017,0.1159090405241673,0.7688888888888888,0.11461152851757891,0.6017857142857143,0.1945345191433181,5-fold,100
35,mlp,auc,100,m-carlo,0.6916666666666667,0.0840128242941156,0.6890625000000001,0.08712029927664754,0.7125,0.14588658175734365,0.665625,0.188347863707444,5-fold,100
36,mlp,pearson,10,5-fold,0.6873015873015873,0.03674868858028644,0.687280701754386,0.043837508117585494,0.7078947368421051,0.117466916424556,0.6666666666666667,0.17403005008714253,5-fold,100
44,mlp,pearson,100,m-carlo,0.6847222222222222,0.07501082876124615,0.6753125,0.09271301486307089,0.76,0.13138933706635725,0.590625,0.2820529473903418,5-fold,100
37,mlp,pearson,10,10-fold,0.6767973856209151,0.10324418523059424,0.683015873015873,0.09940963299537489,0.6588888888888889,0.18820136313645486,0.7071428571428571,0.19107050140703696,5-fold,100
34,mlp,auc,100,10-fold,0.6767973856209151,0.07721844122512422,0.6719444444444445,0.08304314553991811,0.7188888888888888,0.10116604124524478,0.6250000000000001,0.1636634176769943,5-fold,100
32,mlp,auc,50,m-carlo,0.6694444444444444,0.08005237077236876,0.6637500000000001,0.09711292937931375,0.7150000000000001,0.16471666262818835,0.6125,0.3045704481638638,5-fold,100
42,mlp,pearson,100,5-fold,0.6644444444444444,0.06366642724525906,0.6628508771929826,0.0593248571295202,0.6873684210526315,0.112427261803692,0.6383333333333333,0.08652231568278271,5-fold,100
41,mlp,pearson,50,m-carlo,0.6625,0.07714603503257676,0.6587500000000001,0.07937875560945297,0.6925000000000001,0.11271178895049555,0.625,0.14622441296640046,5-fold,100
31,mlp,auc,50,10-fold,0.6604575163398694,0.10178571361656306,0.6581746031746032,0.10443076875295462,0.6877777777777777,0.1648418621169175,0.6285714285714284,0.20443634140503206,5-fold,100
40,mlp,pearson,50,10-fold,0.6594771241830065,0.06940630761097856,0.653531746031746,0.07548616261130113,0.7177777777777778,0.10159226178366634,0.5892857142857142,0.16835875742536846,5-fold,100
29,mlp,auc,10,m-carlo,0.6583333333333332,0.0715896725902029,0.653125,0.07247674309372411,0.7,0.10882143751650174,0.60625,0.12679630369840814,5-fold,100
38,mlp,pearson,10,m-carlo,0.6541666666666667,0.08034354031554339,0.654375,0.08063022728872576,0.6525000000000001,0.13714667522880672,0.65625,0.15106529609480307,5-fold,100
33,mlp,auc,100,5-fold,0.653968253968254,0.08987547725010837,0.660921052631579,0.10158541792824957,0.6268421052631579,0.13321872960247558,0.6950000000000001,0.2532668498288361,5-fold,100
19,mlp,d,10,10-fold,0.6434640522875816,0.10589949832941756,0.6380357142857143,0.10410729600576829,0.7100000000000001,0.19119507199599983,0.5660714285714286,0.1779851486836119,5-fold,100
28,mlp,auc,10,10-fold,0.6418300653594773,0.10326429674561632,0.6348015873015873,0.10011874091642808,0.7088888888888889,0.17155785836105586,0.5607142857142857,0.15156964078954036,5-fold,100
30,mlp,auc,50,5-fold,0.6368253968253967,0.09488293565737707,0.6415570175438596,0.10810986478202936,0.6389473684210526,0.18322480628967572,0.6441666666666667,0.30241504775905437,5-fold,100
39,mlp,pearson,50,5-fold,0.6361904761904762,0.06913787204907254,0.6349342105263158,0.06766841727741084,0.6573684210526316,0.10579471052762168,0.6125,0.11008204011352421,5-fold,100
20,mlp,d,10,m-carlo,0.6361111111111111,0.05833681415401448,0.6290625000000001,0.059198143807581996,0.6925,0.14803537983945095,0.565625,0.1690178186651212,5-fold,100
26,mlp,d,100,m-carlo,0.6333333333333332,0.07625919346147328,0.6278125,0.07612843523490935,0.6775,0.120825014837683,0.578125,0.12804675081678896,5-fold,100
27,mlp,auc,10,5-fold,0.6307936507936508,0.06282988025100604,0.6299342105263157,0.06200257967930269,0.6573684210526316,0.16938866778985912,0.6025,0.19102246813747675,5-fold,100
25,mlp,d,100,10-fold,0.6251633986928105,0.08436536111742501,0.6140674603174603,0.08764679674030293,0.6977777777777778,0.15491933384829668,0.5303571428571429,0.20671994320973225,5-fold,100
8,mlp,pca,100,m-carlo,0.6083333333333334,0.056927504255331086,0.5984375,0.053568197740922044,0.6875,0.12341095234173804,0.509375,0.10394164291360296,5-fold,100
22,mlp,d,50,10-fold,0.6016339869281045,0.08152414038325961,0.6120833333333333,0.07002144080987953,0.5366666666666666,0.23436280832488315,0.6874999999999999,0.18312642932041856,5-fold,100
18,mlp,d,10,5-fold,0.596984126984127,0.050171035259774545,0.5773245614035087,0.06700294451238879,0.7263157894736842,0.19119285849966844,0.42833333333333334,0.2922226843046621,5-fold,100
24,mlp,d,100,5-fold,0.5960317460317459,0.15441148769888763,0.5902850877192983,0.15732799114911208,0.6247368421052631,0.15443131311658956,0.5558333333333334,0.19052194390964813,5-fold,100
23,mlp,d,50,m-carlo,0.5958333333333333,0.09850861570655153,0.5974999999999999,0.09005663422769614,0.5825000000000001,0.29076803921954514,0.6125,0.26717331256577337,5-fold,100
6,mlp,pca,100,5-fold,0.5915873015873017,0.07635481614872482,0.5735307017543859,0.07932413447041096,0.7078947368421054,0.2180561314301747,0.43916666666666665,0.2482508252196198,5-fold,100
3,mlp,pca,50,5-fold,0.5906349206349206,0.09292901844491744,0.5932675438596491,0.0942046659290011,0.5673684210526316,0.20518385782625634,0.6191666666666666,0.24112007151809012,5-fold,100
2,mlp,pca,10,m-carlo,0.5833333333333333,0.06804138174397716,0.5728125,0.07528113427434246,0.6675,0.19753414095316602,0.478125,0.261475915918203,5-fold,100
0,mlp,pca,10,5-fold,0.5799999999999998,0.05678459118386226,0.5577412280701755,0.06893527945221382,0.7163157894736841,0.1842894567741637,0.3991666666666666,0.26819872400061034,5-fold,100
15,mlp,kpca,100,5-fold,0.5796825396825398,0.09246219086595846,0.5350438596491228,0.09172152727529417,0.8984210526315788,0.10705061323978415,0.1716666666666667,0.1866741069945755,5-fold,100
5,mlp,pca,50,m-carlo,0.5666666666666667,0.07721180879764292,0.564375,0.07751007998963748,0.585,0.2340152941470639,0.54375,0.2605504042558651,5-fold,100
12,mlp,kpca,50,5-fold,0.562857142857143,0.042378277069118064,0.5304166666666666,0.025920551691659657,0.78,0.30331501776206204,0.2808333333333333,0.2987473849257931,5-fold,100
4,mlp,pca,50,10-fold,0.5617647058823529,0.10386297521940945,0.548670634920635,0.0947505086404771,0.6455555555555555,0.2811133069742959,0.45178571428571435,0.2671352706672541,5-fold,100
16,mlp,kpca,100,10-fold,0.5519607843137255,0.06694606609246341,0.5158333333333334,0.05903049546898349,0.8066666666666666,0.19360134679666224,0.225,0.19727451320454628,5-fold,100
7,mlp,pca,100,10-fold,0.5506535947712419,0.08743484256986421,0.5419246031746032,0.09137608119697188,0.6177777777777778,0.10976968031314192,0.4660714285714286,0.14346349492612132,5-fold,100
13,mlp,kpca,50,10-fold,0.5418300653594771,0.11203427000183074,0.5003571428571428,0.09756386361247281,0.8400000000000001,0.23190036174568116,0.1607142857142857,0.1851946331679053,5-fold,100
1,mlp,pca,10,10-fold,0.5401960784313726,0.07825036605496463,0.546170634920635,0.08654499442902858,0.5155555555555555,0.1734187823566815,0.5767857142857143,0.2585074572274016,5-fold,100
21,mlp,d,50,5-fold,0.5285714285714286,0.10301575072754256,0.5329166666666667,0.08447653355945799,0.4699999999999999,0.44944410108488464,0.5958333333333333,0.43789664559370883,5-fold,100
14,mlp,kpca,50,m-carlo,0.5250000000000001,0.06366283425388135,0.47874999999999995,0.05850382353676596,0.8949999999999999,0.11909748329127608,0.0625,0.06412364700532212,5-fold,100
17,mlp,kpca,100,m-carlo,0.5222222222222224,0.05301194588729635,0.4800000000000001,0.042029125239779294,0.86,0.1651155894963793,0.1,0.11180339887498948,5-fold,100
10,mlp,kpca,10,10-fold,0.507516339869281,0.11800005542959906,0.4883531746031746,0.10407325743836503,0.6177777777777778,0.3477618029699902,0.3589285714285714,0.33049921869815474,5-fold,100
9,mlp,kpca,10,5-fold,0.5061904761904762,0.07988796009287288,0.46629385964912284,0.07254769130083291,0.788421052631579,0.11842982423654128,0.1441666666666667,0.05785518319236594,5-fold,100
